classAbbr,studentId,semester,grade
"DBS",696676973.0,"1307",75.0
"SSL",696676973.0,"1402",67.0
"SSL",137453511.0,"1011",72.0
"ADT",137453511.0,"1112",92.0
"PWA1",137453511.0,"1012",71.0
"WPP",137453511.0,"1205",65.0
"PWA2",137453511.0,"1205",67.0
"SMS",137453511.0,"1408",87.0
"SSL",125521885.0,"1004",66.0
"SMS",125521885.0,"1203",75.0
"SMS",125521885.0,"1208",92.0
"DBS",125521885.0,"1205",82.0
"PWA2",125521885.0,"1304",93.0
"PWA1",125521885.0,"1208",80.0
"ADB",827717632.0,"1208",77.0
"DBS",827717632.0,"1006",64.0
"PWA1",827717632.0,"1204",99.0
"DBS",827717632.0,"1306",70.0
"ATW",827717632.0,"1109",92.0
"ADT",827717632.0,"1103",70.0
"PWA1",983006468.0,"1112",85.0
"SMS",983006468.0,"1306",67.0
"DBS",983006468.0,"1404",79.0
"ATW",983006468.0,"1111",97.0
"SSL",983006468.0,"1409",75.0
"ATW",983006468.0,"1409",81.0
"DBS",546075563.0,"1012",87.0
"SMS",546075563.0,"1208",86.0
"PWA1",546075563.0,"1105",70.0
"WPP",546075563.0,"1209",83.0
"ADB",546075563.0,"1011",68.0
"SMS",546075563.0,"1311",94.0
"ATW",363430472.0,"1005",100.0
"PWA2",363430472.0,"1006",92.0
"PWA1",363430472.0,"1003",79.0
"SSL",363430472.0,"1412",62.0
"PWA2",363430472.0,"1110",93.0
"SSL",363430472.0,"1108",62.0
"PWA2",887087897.0,"1001",92.0
"WPP",887087897.0,"1201",62.0
"ADT",887087897.0,"1009",99.0
"ATW",887087897.0,"1212",86.0
"DBS",887087897.0,"1206",80.0
"SSL",887087897.0,"1209",85.0
"ADT",610239291.0,"1208",69.0
"WPP",610239291.0,"1402",87.0
"PWA2",610239291.0,"1408",74.0
"DBS",610239291.0,"1304",60.0
"ASL",610239291.0,"1107",94.0
"ATW",610239291.0,"1007",85.0
"ATW",132043921.0,"1002",90.0
"ADB",132043921.0,"1204",66.0
"ATW",132043921.0,"1209",99.0
"PWA2",132043921.0,"1111",82.0
"SMS",132043921.0,"1007",85.0
"ADB",132043921.0,"1212",88.0
"SMS",829817151.0,"1404",73.0
"ADB",829817151.0,"1405",80.0
"SMS",829817151.0,"1002",82.0
"ADB",829817151.0,"1108",98.0
"SMS",829817151.0,"1308",76.0
"ATW",829817151.0,"1005",86.0
"PWA1",147517660.0,"1003",60.0
"ATW",147517660.0,"1110",86.0
"SMS",147517660.0,"1002",82.0
"PWA1",147517660.0,"1308",83.0
"WPP",147517660.0,"1012",61.0
"ADT",147517660.0,"1401",78.0
"ADT",525153832.0,"1409",95.0
"ATW",525153832.0,"1111",85.0
"PWA1",525153832.0,"1405",99.0
"ASL",525153832.0,"1007",95.0
"PWA1",525153832.0,"1005",93.0
"PWA2",525153832.0,"1407",99.0
"SSL",654047539.0,"1410",87.0
"ADB",654047539.0,"1102",65.0
"WPP",654047539.0,"1408",76.0
"ATW",654047539.0,"1101",92.0
"ADT",654047539.0,"1407",91.0
"PWA1",654047539.0,"1112",87.0
"DBS",804532397.0,"1208",75.0
"DBS",804532397.0,"1212",68.0
"PWA1",804532397.0,"1306",89.0
"SSL",804532397.0,"1309",91.0
"ASL",804532397.0,"1008",82.0
"PWA2",804532397.0,"1204",64.0
"DBS",142039830.0,"1304",100.0
"PWA1",142039830.0,"1010",90.0
"ASL",142039830.0,"1002",71.0
"WPP",142039830.0,"1108",91.0
"ASL",142039830.0,"1107",77.0
"PWA2",142039830.0,"1109",70.0
"ADT",346148660.0,"1205",81.0
"ATW",346148660.0,"1107",68.0
"SSL",346148660.0,"1207",89.0
"SMS",346148660.0,"1106",77.0
"DBS",346148660.0,"1307",92.0
"WPP",346148660.0,"1108",91.0
"ASL",166657648.0,"1403",90.0
"ADT",166657648.0,"1001",83.0
"ADB",166657648.0,"1202",97.0
"WPP",166657648.0,"1107",83.0
"PWA1",166657648.0,"1111",64.0
"WPP",166657648.0,"1107",79.0
"ATW",418479689.0,"1403",99.0
"SSL",418479689.0,"1001",80.0
"PWA1",418479689.0,"1309",75.0
"DBS",418479689.0,"1112",71.0
"SMS",418479689.0,"1405",87.0
"WPP",418479689.0,"1407",90.0
"PWA2",666750433.0,"1202",67.0
"ASL",666750433.0,"1407",93.0
"SMS",666750433.0,"1206",67.0
"ATW",666750433.0,"1405",70.0
"PWA1",666750433.0,"1301",95.0
"ATW",666750433.0,"1103",84.0
"PWA1",895607492.0,"1008",76.0
"ADT",895607492.0,"1101",70.0
"PWA1",895607492.0,"1103",79.0
"SMS",895607492.0,"1008",68.0
"SSL",895607492.0,"1309",78.0
"PWA2",895607492.0,"1401",100.0
"DBS",934182810.0,"1304",66.0
"ADT",934182810.0,"1401",74.0
"SMS",934182810.0,"1202",97.0
"ATW",934182810.0,"1106",88.0
"SMS",934182810.0,"1406",87.0
"DBS",934182810.0,"1303",71.0
"SMS",659914136.0,"1204",88.0
"ADT",659914136.0,"1108",68.0
"WPP",659914136.0,"1307",78.0
"PWA2",659914136.0,"1412",72.0
"DBS",659914136.0,"1410",74.0
"PWA2",659914136.0,"1212",68.0
"PWA2",681450041.0,"1307",93.0
"ASL",681450041.0,"1406",78.0
"PWA1",681450041.0,"1012",77.0
"ATW",681450041.0,"1012",82.0
"DBS",681450041.0,"1205",81.0
"SMS",681450041.0,"1307",71.0
"PWA1",882639179.0,"1212",95.0
"SMS",882639179.0,"1407",80.0
"PWA1",882639179.0,"1106",75.0
"WPP",882639179.0,"1407",95.0
"PWA2",882639179.0,"1008",100.0
"ADT",882639179.0,"1008",76.0
"ADB",281585780.0,"1304",88.0
"PWA1",281585780.0,"1307",87.0
"PWA2",281585780.0,"1206",88.0
"SMS",281585780.0,"1403",70.0
"ASL",281585780.0,"1212",74.0
"ADT",281585780.0,"1403",66.0
"ADT",284023192.0,"1009",94.0
"ATW",284023192.0,"1101",72.0
"SSL",284023192.0,"1305",76.0
"ADT",284023192.0,"1003",89.0
"ADB",284023192.0,"1408",79.0
"PWA2",284023192.0,"1411",86.0
"PWA2",344268948.0,"1410",78.0
"PWA2",344268948.0,"1108",64.0
"SMS",344268948.0,"1208",72.0
"DBS",344268948.0,"1411",68.0
"SMS",344268948.0,"1107",75.0
"WPP",344268948.0,"1111",75.0
"ADB",455556898.0,"1210",72.0
"SMS",455556898.0,"1307",96.0
"ATW",455556898.0,"1011",91.0
"ADT",455556898.0,"1410",64.0
"PWA2",455556898.0,"1008",81.0
"DBS",455556898.0,"1411",70.0
"ASL",308668005.0,"1307",64.0
"SSL",308668005.0,"1206",82.0
"DBS",308668005.0,"1308",99.0
"DBS",308668005.0,"1206",74.0
"PWA2",308668005.0,"1012",74.0
"PWA1",308668005.0,"1012",60.0
"SSL",517443563.0,"1407",72.0
"SMS",517443563.0,"1407",100.0
"ASL",517443563.0,"1302",96.0
"DBS",517443563.0,"1302",97.0
"ADT",517443563.0,"1004",95.0
"ADT",517443563.0,"1304",90.0
"PWA1",649071308.0,"1309",82.0
"PWA2",649071308.0,"1101",88.0
"WPP",649071308.0,"1112",93.0
"ADB",649071308.0,"1403",77.0
"DBS",649071308.0,"1007",89.0
"PWA1",649071308.0,"1201",77.0
"PWA1",897294787.0,"1404",66.0
"ADT",897294787.0,"1410",78.0
"DBS",897294787.0,"1102",100.0
"WPP",897294787.0,"1412",84.0
"PWA2",897294787.0,"1305",90.0
"DBS",897294787.0,"1410",65.0
"WPP",573241258.0,"1211",82.0
"WPP",573241258.0,"1206",95.0
"DBS",573241258.0,"1308",92.0
"SSL",573241258.0,"1005",87.0
"DBS",573241258.0,"1112",62.0
"PWA2",573241258.0,"1211",61.0
"ASL",656458292.0,"1010",77.0
"ADB",656458292.0,"1012",84.0
"PWA2",656458292.0,"1206",84.0
"PWA2",656458292.0,"1106",82.0
"ATW",656458292.0,"1111",99.0
"ADT",656458292.0,"1203",62.0
"SMS",335657263.0,"1102",64.0
"WPP",335657263.0,"1009",78.0
"ADB",335657263.0,"1008",63.0
"ATW",335657263.0,"1002",83.0
"SSL",335657263.0,"1307",100.0
"PWA2",335657263.0,"1012",80.0
"SSL",895613153.0,"1007",62.0
"SSL",895613153.0,"1004",84.0
"ASL",895613153.0,"1201",73.0
"ADB",895613153.0,"1203",73.0
"SMS",895613153.0,"1105",70.0
"ADT",895613153.0,"1412",66.0
"WPP",922989606.0,"1108",94.0
"ASL",922989606.0,"1209",63.0
"ASL",922989606.0,"1404",71.0
"PWA2",922989606.0,"1407",83.0
"ADB",922989606.0,"1409",76.0
"SMS",922989606.0,"1006",75.0
"PWA2",751090174.0,"1306",86.0
"ADT",751090174.0,"1407",73.0
"ASL",751090174.0,"1203",65.0
"ADT",751090174.0,"1104",100.0
"ASL",751090174.0,"1202",81.0
"SMS",751090174.0,"1306",99.0
"DBS",875949396.0,"1006",73.0
"DBS",875949396.0,"1401",67.0
"SSL",875949396.0,"1302",71.0
"ATW",875949396.0,"1210",89.0
"SSL",875949396.0,"1411",98.0
"PWA2",875949396.0,"1407",93.0
"WPP",175738065.0,"1409",81.0
"ADT",175738065.0,"1005",96.0
"PWA1",175738065.0,"1304",78.0
"ATW",175738065.0,"1210",81.0
"PWA2",175738065.0,"1010",62.0
"SMS",175738065.0,"1209",95.0
"PWA2",688131092.0,"1004",67.0
"PWA2",688131092.0,"1104",94.0
"ASL",688131092.0,"1309",62.0
"PWA2",688131092.0,"1308",97.0
"WPP",688131092.0,"1009",76.0
"ADB",688131092.0,"1101",98.0
"PWA1",173683097.0,"1407",91.0
"DBS",173683097.0,"1006",94.0
"WPP",173683097.0,"1310",86.0
"DBS",173683097.0,"1208",86.0
"SSL",173683097.0,"1310",98.0
"SMS",173683097.0,"1311",73.0
"ASL",321764180.0,"1008",69.0
"SSL",321764180.0,"1304",100.0
"SMS",321764180.0,"1009",71.0
"DBS",321764180.0,"1208",64.0
"WPP",321764180.0,"1112",97.0
"SMS",321764180.0,"1303",81.0
"ASL",256159910.0,"1303",100.0
"SSL",256159910.0,"1303",71.0
"PWA1",256159910.0,"1205",100.0
"ADB",256159910.0,"1103",92.0
"ASL",256159910.0,"1204",86.0
"DBS",256159910.0,"1112",75.0
"PWA1",880683136.0,"1112",64.0
"ATW",880683136.0,"1204",82.0
"SMS",880683136.0,"1108",68.0
"DBS",880683136.0,"1406",97.0
"PWA1",880683136.0,"1208",89.0
"PWA1",880683136.0,"1210",70.0
"PWA1",506611371.0,"1102",76.0
"SMS",506611371.0,"1204",60.0
"ATW",506611371.0,"1110",96.0
"PWA2",506611371.0,"1107",96.0
"SSL",506611371.0,"1305",98.0
"PWA2",506611371.0,"1104",88.0
"ATW",968492255.0,"1205",91.0
"SSL",968492255.0,"1003",61.0
"PWA2",968492255.0,"1310",91.0
"ADT",968492255.0,"1403",71.0
"ATW",968492255.0,"1012",97.0
"ASL",968492255.0,"1411",74.0
"SSL",834867126.0,"1206",63.0
"PWA1",834867126.0,"1101",87.0
"ADB",834867126.0,"1404",97.0
"ASL",834867126.0,"1103",88.0
"SSL",834867126.0,"1408",100.0
"WPP",834867126.0,"1407",74.0
"DBS",519886151.0,"1408",74.0
"SSL",519886151.0,"1403",98.0
"DBS",519886151.0,"1103",86.0
"ASL",519886151.0,"1406",67.0
"ADT",519886151.0,"1103",82.0
"ADT",519886151.0,"1409",80.0
"ADB",718891497.0,"1305",70.0
"WPP",718891497.0,"1109",61.0
"SSL",718891497.0,"1005",87.0
"ADT",718891497.0,"1112",80.0
"PWA2",718891497.0,"1210",75.0
"SSL",718891497.0,"1007",73.0
"DBS",222918640.0,"1403",93.0
"ASL",222918640.0,"1307",61.0
"SMS",222918640.0,"1301",74.0
"SMS",222918640.0,"1003",81.0
"PWA1",222918640.0,"1409",92.0
"ADB",222918640.0,"1104",74.0
"ATW",727968578.0,"1101",70.0
"SMS",727968578.0,"1105",81.0
"PWA1",727968578.0,"1111",68.0
"PWA2",727968578.0,"1405",80.0
"WPP",727968578.0,"1312",62.0
"SSL",727968578.0,"1207",91.0
"PWA2",431046163.0,"1206",87.0
"ADT",431046163.0,"1205",70.0
"ADB",431046163.0,"1311",96.0
"SSL",431046163.0,"1205",69.0
"PWA2",431046163.0,"1312",67.0
"SMS",431046163.0,"1202",85.0
"SSL",305605958.0,"1211",91.0
"ADT",305605958.0,"1002",95.0
"ASL",305605958.0,"1310",62.0
"PWA2",305605958.0,"1008",93.0
"PWA2",305605958.0,"1211",75.0
"ADB",305605958.0,"1008",83.0
"ASL",848311956.0,"1206",100.0
"PWA1",848311956.0,"1403",87.0
"ADB",848311956.0,"1412",94.0
"ADT",848311956.0,"1405",95.0
"ASL",848311956.0,"1201",85.0
"ATW",848311956.0,"1407",87.0
"ASL",922868767.0,"1309",83.0
"SSL",922868767.0,"1306",87.0
"ATW",922868767.0,"1210",65.0
"SMS",922868767.0,"1211",82.0
"ASL",922868767.0,"1308",70.0
"ADT",922868767.0,"1211",84.0
"DBS",534583033.0,"1305",61.0
"WPP",534583033.0,"1012",100.0
"PWA2",534583033.0,"1202",84.0
"ATW",534583033.0,"1411",75.0
"WPP",534583033.0,"1412",65.0
"ASL",534583033.0,"1207",86.0
"DBS",853848660.0,"1308",88.0
"ADT",853848660.0,"1003",64.0
"ASL",853848660.0,"1106",86.0
"ATW",853848660.0,"1206",89.0
"PWA2",853848660.0,"1009",78.0
"ADB",853848660.0,"1002",96.0
"SMS",325464235.0,"1307",93.0
"DBS",325464235.0,"1308",69.0
"ADT",325464235.0,"1108",82.0
"SSL",325464235.0,"1302",90.0
"SSL",325464235.0,"1312",87.0
"SSL",325464235.0,"1304",72.0
"ASL",762356881.0,"1104",94.0
"WPP",762356881.0,"1101",97.0
"ADT",762356881.0,"1405",82.0
"ASL",762356881.0,"1211",97.0
"ADT",762356881.0,"1206",97.0
"ASL",762356881.0,"1002",73.0
"WPP",812329028.0,"1209",63.0
"DBS",812329028.0,"1010",64.0
"PWA1",812329028.0,"1303",89.0
"SMS",812329028.0,"1007",85.0
"PWA2",812329028.0,"1003",61.0
"ADT",812329028.0,"1003",77.0
"DBS",259273021.0,"1409",71.0
"ADT",259273021.0,"1401",97.0
"PWA2",259273021.0,"1010",86.0
"ASL",259273021.0,"1401",86.0
"SSL",259273021.0,"1305",70.0
"ASL",259273021.0,"1009",76.0
"WPP",793669704.0,"1204",60.0
"ADT",793669704.0,"1303",93.0
"ADT",793669704.0,"1202",74.0
"WPP",793669704.0,"1012",88.0
"ADT",793669704.0,"1209",91.0
"PWA1",793669704.0,"1111",73.0
"ADB",237614307.0,"1310",95.0
"SSL",237614307.0,"1408",77.0
"WPP",237614307.0,"1303",60.0
"SSL",237614307.0,"1007",71.0
"WPP",237614307.0,"1410",70.0
"SSL",237614307.0,"1202",76.0
"DBS",868917317.0,"1407",90.0
"ADB",868917317.0,"1111",97.0
"DBS",868917317.0,"1312",60.0
"ADT",868917317.0,"1103",60.0
"PWA1",868917317.0,"1111",86.0
"PWA2",868917317.0,"1011",85.0
"WPP",217744037.0,"1206",68.0
"SSL",217744037.0,"1301",94.0
"ATW",217744037.0,"1402",80.0
"ADB",217744037.0,"1007",77.0
"WPP",217744037.0,"1210",74.0
"ATW",217744037.0,"1412",62.0
"SMS",648608268.0,"1410",79.0
"ASL",648608268.0,"1307",96.0
"WPP",648608268.0,"1309",92.0
"PWA1",648608268.0,"1212",88.0
"ADB",648608268.0,"1205",91.0
"ATW",648608268.0,"1410",85.0
"SMS",240798415.0,"1206",63.0
"WPP",240798415.0,"1009",72.0
"PWA1",240798415.0,"1009",83.0
"DBS",240798415.0,"1309",81.0
"ADT",240798415.0,"1205",97.0
"SMS",240798415.0,"1008",60.0
"ATW",476379848.0,"1004",67.0
"SSL",476379848.0,"1404",65.0
"ASL",476379848.0,"1208",75.0
"ATW",476379848.0,"1404",70.0
"ADT",476379848.0,"1412",72.0
"PWA2",476379848.0,"1208",62.0
"ADT",620635571.0,"1212",68.0
"ATW",620635571.0,"1208",86.0
"ASL",620635571.0,"1405",82.0
"ASL",620635571.0,"1211",82.0
"SMS",620635571.0,"1108",62.0
"PWA2",620635571.0,"1409",73.0
"PWA2",150790194.0,"1406",88.0
"DBS",150790194.0,"1104",81.0
"ADB",150790194.0,"1202",90.0
"ASL",150790194.0,"1306",96.0
"WPP",150790194.0,"1401",85.0
"SSL",150790194.0,"1210",63.0
"WPP",823554023.0,"1202",82.0
"SMS",823554023.0,"1007",91.0
"ADT",823554023.0,"1109",92.0
"DBS",823554023.0,"1102",100.0
"SSL",823554023.0,"1401",65.0
"PWA2",823554023.0,"1404",71.0
"ASL",887831480.0,"1007",86.0
"WPP",887831480.0,"1306",90.0
"ADT",887831480.0,"1408",96.0
"ASL",887831480.0,"1205",93.0
"SSL",887831480.0,"1005",73.0
"SMS",887831480.0,"1109",65.0
"ATW",817463502.0,"1205",62.0
"WPP",817463502.0,"1112",92.0
"ADB",817463502.0,"1212",84.0
"DBS",817463502.0,"1306",60.0
"ATW",817463502.0,"1107",92.0
"PWA1",817463502.0,"1211",93.0
"SSL",311448097.0,"1001",96.0
"WPP",311448097.0,"1209",86.0
"PWA1",311448097.0,"1304",68.0
"ASL",311448097.0,"1001",71.0
"ASL",311448097.0,"1304",94.0
"PWA2",311448097.0,"1103",78.0
"PWA2",128129028.0,"1004",96.0
"ASL",128129028.0,"1002",62.0
"PWA1",128129028.0,"1004",85.0
"SSL",128129028.0,"1406",79.0
"PWA1",128129028.0,"1303",74.0
"PWA1",128129028.0,"1206",77.0
"ADB",394767039.0,"1202",82.0
"DBS",394767039.0,"1007",66.0
"ADT",394767039.0,"1202",75.0
"SMS",394767039.0,"1007",82.0
"ATW",394767039.0,"1004",75.0
"WPP",394767039.0,"1308",73.0
"ADT",975395751.0,"1005",78.0
"SSL",975395751.0,"1010",62.0
"WPP",975395751.0,"1102",69.0
"DBS",975395751.0,"1107",71.0
"SMS",975395751.0,"1410",81.0
"ATW",975395751.0,"1112",84.0
"ADT",441479657.0,"1105",100.0
"ADT",441479657.0,"1112",86.0
"SSL",441479657.0,"1202",87.0
"DBS",441479657.0,"1111",80.0
"ATW",441479657.0,"1005",82.0
"SMS",441479657.0,"1311",83.0
"ATW",495478850.0,"1011",77.0
"WPP",495478850.0,"1210",95.0
"PWA1",495478850.0,"1306",61.0
"SSL",495478850.0,"1008",67.0
"ASL",495478850.0,"1105",79.0
"SSL",495478850.0,"1410",71.0
"ADT",400000694.0,"1411",68.0
"SSL",400000694.0,"1108",82.0
"WPP",400000694.0,"1003",88.0
"SMS",400000694.0,"1007",86.0
"ASL",400000694.0,"1205",83.0
"PWA2",400000694.0,"1210",77.0
"WPP",359732625.0,"1311",61.0
"ADB",359732625.0,"1005",93.0
"SSL",359732625.0,"1204",75.0
"ADB",359732625.0,"1407",72.0
"PWA1",359732625.0,"1103",64.0
"ASL",359732625.0,"1408",72.0
"PWA2",282656984.0,"1210",100.0
"ADT",282656984.0,"1304",80.0
"ATW",282656984.0,"1105",87.0
"ADT",282656984.0,"1109",71.0
"ATW",282656984.0,"1007",77.0
"PWA2",282656984.0,"1406",96.0
"PWA2",643211197.0,"1310",68.0
"PWA1",643211197.0,"1405",78.0
"ATW",643211197.0,"1105",78.0
"SSL",643211197.0,"1401",99.0
"DBS",643211197.0,"1308",78.0
"SMS",643211197.0,"1412",77.0
"PWA2",469762343.0,"1003",96.0
"ADB",469762343.0,"1106",84.0
"ADB",469762343.0,"1307",100.0
"DBS",469762343.0,"1009",79.0
"SSL",469762343.0,"1002",68.0
"PWA1",469762343.0,"1006",98.0
"PWA1",899867872.0,"1109",96.0
"DBS",899867872.0,"1004",92.0
"ATW",899867872.0,"1009",84.0
"WPP",899867872.0,"1108",74.0
"DBS",899867872.0,"1206",96.0
"ADB",899867872.0,"1404",80.0
"ATW",515561647.0,"1303",96.0
"ATW",515561647.0,"1410",99.0
"PWA2",515561647.0,"1309",92.0
"SSL",515561647.0,"1202",65.0
"DBS",515561647.0,"1310",83.0
"ADT",515561647.0,"1006",98.0
"PWA1",436118362.0,"1106",85.0
"PWA1",436118362.0,"1201",78.0
"PWA1",436118362.0,"1402",89.0
"PWA1",436118362.0,"1005",78.0
"DBS",436118362.0,"1006",71.0
"DBS",436118362.0,"1207",62.0
"DBS",194473526.0,"1206",82.0
"ADT",194473526.0,"1011",83.0
"ADT",194473526.0,"1204",63.0
"WPP",194473526.0,"1310",82.0
"PWA2",194473526.0,"1204",97.0
"ASL",194473526.0,"1309",63.0
"SMS",956007165.0,"1109",79.0
"ADT",956007165.0,"1007",95.0
"ADB",956007165.0,"1003",83.0
"ADB",956007165.0,"1302",81.0
"PWA2",956007165.0,"1002",94.0
"PWA2",956007165.0,"1309",82.0
"ADT",652238303.0,"1210",72.0
"ATW",652238303.0,"1404",98.0
"DBS",652238303.0,"1305",91.0
"SMS",652238303.0,"1104",76.0
"PWA2",652238303.0,"1405",71.0
"ADB",652238303.0,"1405",66.0
"ATW",323741304.0,"1009",98.0
"SMS",323741304.0,"1307",66.0
"ASL",323741304.0,"1409",76.0
"ADB",323741304.0,"1302",94.0
"ASL",323741304.0,"1402",72.0
"PWA2",323741304.0,"1210",63.0
"SSL",187992692.0,"1011",78.0
"ATW",187992692.0,"1409",76.0
"ASL",187992692.0,"1302",75.0
"PWA2",187992692.0,"1110",60.0
"DBS",187992692.0,"1102",83.0
"ADB",187992692.0,"1408",67.0
"SMS",918436901.0,"1108",89.0
"ADT",918436901.0,"1310",82.0
"PWA2",918436901.0,"1110",79.0
"SSL",918436901.0,"1002",82.0
"DBS",918436901.0,"1209",81.0
"WPP",918436901.0,"1306",82.0
"ADB",170007788.0,"1410",87.0
"SMS",170007788.0,"1408",76.0
"ADB",170007788.0,"1111",63.0
"ASL",170007788.0,"1208",73.0
"SSL",170007788.0,"1004",74.0
"ADT",170007788.0,"1408",90.0
"ATW",246881758.0,"1003",85.0
"WPP",246881758.0,"1008",80.0
"PWA2",246881758.0,"1107",87.0
"WPP",246881758.0,"1402",69.0
"WPP",246881758.0,"1104",69.0
"PWA2",246881758.0,"1305",97.0
"WPP",781842542.0,"1009",75.0
"SMS",781842542.0,"1107",99.0
"WPP",781842542.0,"1008",82.0
"ATW",781842542.0,"1005",65.0
"ASL",781842542.0,"1001",83.0
"ATW",781842542.0,"1105",78.0
"SSL",658238405.0,"1104",60.0
"PWA2",658238405.0,"1010",74.0
"ATW",658238405.0,"1003",66.0
"PWA1",658238405.0,"1008",94.0
"ADT",658238405.0,"1008",94.0
"WPP",658238405.0,"1306",82.0
"ASL",182620642.0,"1302",79.0
"ADB",182620642.0,"1302",79.0
"WPP",182620642.0,"1009",68.0
"SSL",182620642.0,"1002",62.0
"WPP",182620642.0,"1110",76.0
"SSL",182620642.0,"1303",62.0
"ASL",143690109.0,"1201",80.0
"ADB",143690109.0,"1407",95.0
"ASL",143690109.0,"1001",93.0
"SSL",143690109.0,"1211",69.0
"ASL",143690109.0,"1002",70.0
"PWA2",143690109.0,"1006",78.0
"DBS",905049237.0,"1107",63.0
"WPP",905049237.0,"1402",100.0
"ASL",905049237.0,"1302",91.0
"ADB",905049237.0,"1410",69.0
"ADT",905049237.0,"1305",83.0
"PWA1",905049237.0,"1210",84.0
"SSL",145805516.0,"1312",81.0
"SMS",145805516.0,"1406",83.0
"ADT",145805516.0,"1212",71.0
"ADB",145805516.0,"1402",68.0
"PWA1",145805516.0,"1405",61.0
"PWA2",145805516.0,"1301",75.0
"SMS",668604314.0,"1407",76.0
"SSL",668604314.0,"1106",70.0
"DBS",668604314.0,"1406",65.0
"ADB",668604314.0,"1007",95.0
"PWA2",668604314.0,"1406",100.0
"ADB",668604314.0,"1301",96.0
"ADB",180817854.0,"1309",65.0
"SSL",180817854.0,"1310",96.0
"ATW",180817854.0,"1005",83.0
"ADB",180817854.0,"1310",83.0
"ADT",180817854.0,"1412",65.0
"SSL",180817854.0,"1403",74.0
"SSL",254338853.0,"1112",67.0
"PWA1",254338853.0,"1004",96.0
"ASL",254338853.0,"1111",76.0
"ASL",254338853.0,"1308",73.0
"ADB",254338853.0,"1112",90.0
"SMS",254338853.0,"1210",98.0
"PWA1",964037336.0,"1204",65.0
"SMS",964037336.0,"1204",66.0
"PWA1",964037336.0,"1205",81.0
"ASL",964037336.0,"1103",64.0
"SSL",964037336.0,"1304",99.0
"ADT",964037336.0,"1202",80.0
"SMS",860951947.0,"1201",88.0
"PWA1",860951947.0,"1208",96.0
"ADB",860951947.0,"1409",70.0
"SSL",860951947.0,"1410",83.0
"ADT",860951947.0,"1104",82.0
"ATW",860951947.0,"1209",67.0
"PWA2",745030082.0,"1204",93.0
"WPP",745030082.0,"1409",80.0
"ADB",745030082.0,"1112",71.0
"ADT",745030082.0,"1401",93.0
"ADB",745030082.0,"1112",73.0
"WPP",745030082.0,"1208",72.0
"ADB",244528799.0,"1403",96.0
"SSL",244528799.0,"1408",79.0
"ASL",244528799.0,"1206",61.0
"PWA2",244528799.0,"1411",79.0
"ASL",244528799.0,"1007",90.0
"SSL",244528799.0,"1103",77.0
"PWA1",631956664.0,"1210",67.0
"WPP",631956664.0,"1204",83.0
"WPP",631956664.0,"1108",90.0
"ADT",631956664.0,"1012",69.0
"WPP",631956664.0,"1005",79.0
"DBS",631956664.0,"1405",60.0
"ADT",237515833.0,"1009",75.0
"ATW",237515833.0,"1412",61.0
"SMS",237515833.0,"1010",69.0
"PWA2",237515833.0,"1101",87.0
"PWA1",237515833.0,"1306",61.0
"ADB",237515833.0,"1307",91.0
"ATW",159447282.0,"1312",77.0
"PWA2",159447282.0,"1107",92.0
"PWA2",159447282.0,"1405",96.0
"SSL",159447282.0,"1207",62.0
"WPP",159447282.0,"1407",84.0
"ATW",159447282.0,"1007",86.0
"ASL",621286947.0,"1205",65.0
"DBS",621286947.0,"1203",93.0
"ASL",621286947.0,"1306",86.0
"ATW",621286947.0,"1108",65.0
"ADB",621286947.0,"1201",63.0
"ATW",621286947.0,"1004",94.0
"DBS",883901335.0,"1310",77.0
"WPP",883901335.0,"1201",91.0
"DBS",883901335.0,"1012",72.0
"SSL",883901335.0,"1309",97.0
"PWA2",883901335.0,"1102",81.0
"SSL",883901335.0,"1102",77.0
"DBS",333556638.0,"1205",81.0
"PWA1",333556638.0,"1405",60.0
"WPP",333556638.0,"1405",69.0
"ASL",333556638.0,"1001",100.0
"ADB",333556638.0,"1104",97.0
"DBS",333556638.0,"1103",75.0
"PWA1",719829487.0,"1107",95.0
"ASL",719829487.0,"1302",67.0
"ADB",719829487.0,"1306",63.0
"WPP",719829487.0,"1211",96.0
"ASL",719829487.0,"1009",60.0
"ADB",719829487.0,"1302",80.0
"PWA2",171954068.0,"1203",69.0
"ADB",171954068.0,"1212",69.0
"WPP",171954068.0,"1312",92.0
"ATW",171954068.0,"1011",80.0
"WPP",171954068.0,"1407",64.0
"ASL",171954068.0,"1212",96.0
"ADT",133017123.0,"1012",66.0
"ASL",133017123.0,"1403",62.0
"DBS",133017123.0,"1212",88.0
"ASL",133017123.0,"1109",65.0
"SMS",133017123.0,"1201",70.0
"ADB",133017123.0,"1211",77.0
"ASL",980781593.0,"1107",100.0
"ATW",980781593.0,"1312",67.0
"DBS",980781593.0,"1009",84.0
"PWA1",980781593.0,"1310",92.0
"ASL",980781593.0,"1202",98.0
"SSL",980781593.0,"1101",88.0
"ADT",420111448.0,"1010",68.0
"SMS",420111448.0,"1403",94.0
"ASL",420111448.0,"1001",66.0
"WPP",420111448.0,"1010",73.0
"ASL",420111448.0,"1209",85.0
"ATW",420111448.0,"1205",85.0
"SMS",387903351.0,"1311",75.0
"PWA2",387903351.0,"1009",86.0
"ASL",387903351.0,"1403",94.0
"ADB",387903351.0,"1004",74.0
"SSL",387903351.0,"1207",70.0
"ADT",387903351.0,"1402",86.0
